,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd
711,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,713.8371,342.08
712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,533.6324,348.53
713,0,0,2,0,0,1,0,0,0,0,0,4,1,0,1,0,5,462.2551,349.08
714,3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,4,433.5201,377.66
715,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,623.7961,364.64
716,0,0,0,0,0,0,3,4,4,3,0,3,0,0,2,0,6,139.5167,379.51
717,0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,0,3,511.8273,348.64
718,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,3,4,402.5358,375.79
719,1,0,0,0,3,0,0,1,0,1,0,2,0,0,0,0,5,353.913,352.43
720,2,0,0,1,0,0,0,0,2,4,0,0,0,4,0,1,6,474.6527,363.03
721,0,0,0,0,3,0,0,0,0,3,0,0,0,2,4,0,4,605.6414,355.97
722,0,3,0,0,0,0,0,1,2,0,0,0,2,0,0,0,4,633.2586,355.57
723,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,486.5581,349.23
724,0,0,0,4,0,4,0,0,2,0,0,0,0,0,0,0,3,489.8146,356.38
725,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,517.132,366.04
726,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,3,640.3205,344.88
727,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,696.1533,345.75
728,0,0,0,3,2,0,0,4,0,0,0,0,0,0,0,4,4,385.9985,366.7
729,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,3,690.5424,349.21
730,0,0,0,0,0,3,4,3,0,0,1,0,0,2,0,0,5,453.9275,366.05
731,0,0,4,0,0,1,0,0,1,0,0,4,0,0,4,3,6,493.325,373.81
732,0,0,0,1,0,0,0,2,0,4,2,0,0,0,0,0,4,400.5325,364.62
733,0,0,1,0,0,0,2,1,0,0,0,2,0,0,2,4,6,519.1452,371.33
734,3,3,0,4,0,0,0,0,4,0,2,0,4,0,0,0,6,429.9209,377.54
735,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,4,3,608.067,358.92
736,1,0,0,1,0,0,1,0,4,0,0,2,0,0,0,0,5,416.4071,355.68
737,0,1,0,1,2,0,0,3,0,0,0,0,0,3,1,0,6,566.2811,353.45
738,0,1,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,653.3508,347.49
739,0,1,0,0,3,1,0,3,2,0,0,0,3,0,0,0,6,442.3787,366.88
740,1,0,0,0,0,0,4,0,0,0,0,1,3,0,2,2,6,383.8619,369.63
741,3,0,0,0,2,2,0,0,0,0,2,0,0,0,4,1,6,502.0823,365.64
742,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,474.8342,373.2
743,0,0,0,0,0,4,0,2,0,4,2,0,0,0,0,0,4,432.0809,366.93
744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,548.7935,342.53
745,0,2,3,0,3,0,0,0,3,1,0,0,0,0,0,2,6,528.1908,359.46
746,2,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,4,430.9636,359.1
747,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,4,5,429.4964,371.6
748,0,0,0,4,0,2,0,0,0,3,4,0,0,2,0,2,6,343.6677,375.27
749,0,0,0,4,0,0,0,1,0,1,4,0,0,4,0,1,6,391.4759,366.42
750,1,0,0,1,0,0,0,0,0,4,0,0,0,3,1,0,5,405.6675,346.53
751,0,0,0,0,0,0,1,0,2,0,0,3,0,2,0,0,4,597.4694,351.44
752,0,3,0,0,1,0,3,0,3,0,3,0,0,0,0,4,6,595.7079,369.17
753,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,4,482.1298,356.54
754,0,0,1,0,0,0,0,0,2,0,2,2,0,3,0,0,5,608.7207,355.16
755,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,219.1539,373.45
756,0,0,0,0,0,0,2,3,0,4,0,0,0,1,0,0,4,518.9662,355.04
757,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,3,619.8338,357.72
758,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,406.9158,356.13
759,0,0,4,0,4,0,3,0,0,0,0,0,4,0,0,0,4,458.2637,360.47
760,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,3,673.3584,346.22
761,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,1,4,501.0508,350.77
762,0,0,2,0,0,4,4,0,0,0,0,0,0,1,0,3,5,291.1051,367.23
763,0,2,0,0,4,0,4,0,0,0,4,3,2,0,0,0,6,283.9353,371.79
764,0,0,0,0,0,0,2,0,0,0,2,0,2,3,0,0,4,598.2625,354.77
765,0,4,1,0,0,0,1,0,0,0,1,0,0,0,3,3,6,716.211,356.07
766,0,0,3,0,0,0,2,0,0,4,0,0,0,0,3,0,4,698.412,355.95
767,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,2,588.9975,350.15
768,0,0,0,1,0,0,4,0,0,3,4,4,0,0,2,0,6,327.1985,371.78
769,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,3,533.8566,363.77
770,0,0,0,3,0,0,0,0,4,3,0,0,2,1,0,0,5,452.1012,356.2
771,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,2,577.5606,351.43
772,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,656.863,341.41
773,0,0,3,0,0,0,0,0,0,0,0,0,2,3,0,0,3,737.0037,347.85
774,1,0,1,0,2,0,1,2,3,0,0,0,0,0,0,0,6,362.8044,363.85
775,0,0,0,0,0,1,4,0,0,0,4,0,0,1,3,0,5,533.6603,359.03
776,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,519.5612,354.8
777,0,0,0,3,0,0,0,4,0,3,0,2,0,0,0,1,5,350.1866,363.72
778,0,0,4,2,0,0,4,0,3,0,0,2,0,0,1,0,6,514.418,358.71
779,0,3,0,0,0,0,3,0,0,2,1,0,0,0,4,2,6,592.3212,366.82
780,1,4,0,4,0,0,2,0,0,2,0,0,3,0,0,0,6,353.2482,369.57
781,4,2,0,0,4,0,0,0,0,0,4,0,3,0,3,0,6,517.7266,377.65
782,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,484.4822,350.23
783,2,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,5,499.9467,353.37
784,2,2,4,0,0,0,0,0,0,4,0,1,0,0,4,0,6,636.1093,366.99
785,0,0,0,2,1,0,0,0,4,4,4,0,2,0,0,0,6,85.7362,347.63
786,0,2,0,0,1,0,0,0,0,0,4,0,2,2,0,3,6,485.9739,367.07
787,0,0,0,1,3,0,4,1,3,0,0,0,0,0,0,3,6,345.4366,369.01
788,0,0,0,0,0,3,0,0,4,0,0,2,0,2,0,0,4,559.161,356.47
789,0,0,0,0,0,2,0,0,0,3,0,0,0,2,2,2,5,515.4668,366.3
790,0,4,4,2,0,0,2,0,4,1,0,0,0,0,0,0,6,605.7183,362.24
791,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,2,4,436.2111,362.52
792,0,0,0,0,0,0,0,0,0,4,1,4,2,4,0,0,5,370.2828,363.38
793,3,0,1,0,4,0,0,1,1,0,0,0,0,1,0,0,6,422.9945,359.76
794,4,0,4,4,0,0,1,0,0,2,0,0,0,0,1,0,6,346.8067,382.24
795,4,1,0,0,0,2,0,0,0,4,0,0,3,0,0,2,6,461.758,374.49
796,0,3,0,0,0,1,0,2,0,0,0,0,2,0,0,1,5,441.1559,354.51
797,0,0,2,0,0,0,0,4,3,0,0,0,4,0,1,1,6,361.6693,368.43
798,0,4,0,1,0,0,0,2,0,2,0,0,4,0,0,4,6,381.929,374.78
799,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,4,500.2238,351.06
800,0,1,0,0,4,0,3,1,0,1,0,0,0,0,0,4,6,470.7451,366.03
801,0,3,1,0,0,4,0,0,0,2,0,0,0,0,1,0,5,646.6066,351.91
802,1,0,0,0,2,0,1,0,0,2,0,0,0,1,0,2,6,380.961,357.01
803,0,0,0,1,0,0,1,4,0,0,0,0,0,2,4,0,5,678.6215,352.45
804,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,4,5,469.0379,359.97
805,2,0,0,2,0,0,0,4,0,0,0,0,0,4,0,0,4,545.2832,359.8
806,0,0,0,0,0,0,0,4,0,0,1,0,1,0,1,0,4,518.3527,351.2
807,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,2,726.2894,349.0
808,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,2,490.0979,349.65
809,0,4,0,3,0,2,0,0,0,1,3,0,3,0,0,0,6,535.0385,364.18
810,0,0,0,0,0,2,3,0,0,3,2,0,0,0,0,0,4,486.8073,368.68
811,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,587.1298,359.6
812,0,0,0,1,0,0,0,0,0,4,0,0,3,3,1,4,6,283.2964,374.17
813,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,485.7942,377.33
814,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,3,589.0005,356.05
815,0,1,0,2,4,0,0,2,0,0,4,1,0,0,0,0,6,346.7026,361.5
816,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,4,583.5985,349.86
817,3,0,0,0,1,0,3,2,0,0,0,2,1,0,0,0,6,382.3273,363.0
818,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,2,4,451.1386,362.25
819,1,0,4,1,0,0,0,0,0,0,0,4,2,0,0,0,5,346.5204,358.93
820,0,0,4,0,0,0,4,0,0,4,3,0,0,3,4,0,6,586.3328,377.81
821,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,4,4,389.0216,371.47
822,4,0,0,2,1,0,0,4,0,0,0,4,0,1,0,0,6,482.1738,372.71
823,0,3,3,0,0,4,0,2,3,0,0,1,0,0,0,0,6,593.5988,368.11
824,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,4,4,382.6321,377.89
825,0,0,0,0,4,0,0,3,0,0,2,2,0,0,0,0,4,458.5687,357.41
826,0,0,0,0,0,1,0,2,0,0,2,0,1,0,4,4,6,278.2387,377.28
827,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,773.7501,345.35
828,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,3,512.7784,349.33
829,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,4,520.9623,370.99
830,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,4,3,484.7623,360.27
831,2,0,2,0,0,1,0,0,0,0,0,3,1,0,0,4,6,364.2558,376.89
832,0,0,0,1,2,0,0,4,0,0,1,0,0,4,2,0,6,500.6182,361.57
833,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,2,4,610.5963,364.2
834,0,0,0,0,4,3,3,0,1,4,4,0,0,0,0,0,6,181.389,379.33
835,0,3,0,1,3,0,0,3,0,0,3,0,1,0,0,0,6,466.0784,364.26
836,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,590.4179,346.44
837,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,552.5401,355.36
838,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,614.3202,354.51
839,0,0,0,0,3,3,0,0,2,0,1,1,0,0,0,2,6,439.0612,360.95
840,0,1,0,0,0,0,0,3,0,0,4,2,2,0,4,0,6,506.3054,367.66
841,0,4,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,670.3515,351.64
842,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,568.4985,346.09
843,0,0,0,4,0,0,0,0,2,2,0,0,1,0,0,0,4,468.968,354.07
844,2,0,2,3,0,3,0,0,2,0,4,0,0,0,0,0,6,374.7047,372.64
845,0,4,0,0,0,1,3,0,1,0,0,0,3,0,2,0,6,527.0727,363.25
846,0,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0,4,382.5081,361.66
847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,622.9878,354.69
848,0,2,1,3,3,0,0,0,0,4,0,3,0,0,0,0,6,300.2743,366.54
849,3,2,0,0,0,0,0,3,4,0,0,0,0,1,0,4,6,555.4911,385.64
850,4,0,0,1,0,0,0,0,3,0,0,0,2,4,0,1,6,370.1439,369.27
851,0,0,0,3,0,0,0,0,3,0,3,0,0,0,2,0,4,585.9929,355.94
852,4,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,4,585.7342,363.88
853,0,0,0,2,0,1,0,0,1,0,0,3,0,0,4,4,6,552.3939,377.8
854,0,4,0,3,0,0,2,0,0,0,2,0,0,3,1,0,6,650.212,358.34
855,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,529.2246,369.49
856,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,3,542.3926,348.83
857,0,0,0,2,0,3,0,2,2,0,0,0,1,0,2,0,6,523.6906,364.65
858,0,3,0,0,0,0,3,0,0,0,0,2,2,1,0,0,5,424.8656,357.59
859,0,1,0,0,0,2,0,2,0,0,0,0,2,0,2,0,5,582.5959,354.49
860,0,0,0,0,1,1,4,0,0,0,0,4,4,0,0,0,5,140.3544,346.6
861,0,1,0,0,0,0,0,0,0,4,4,2,3,4,0,0,6,294.8679,333.25
862,0,4,0,2,0,0,4,0,0,3,4,0,4,0,0,0,6,438.3091,378.01
863,3,0,0,3,1,2,0,0,0,0,0,0,0,4,1,0,6,402.8467,366.95
864,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,622.4132,348.4
865,4,2,3,0,0,0,3,3,0,4,0,0,0,0,0,0,6,513.8613,382.74
866,0,0,0,0,2,2,3,1,0,0,0,2,0,2,0,0,6,452.6851,362.12
867,4,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,5,358.0127,360.79
868,0,0,0,0,1,0,0,4,3,0,0,0,1,0,0,0,4,472.3354,359.89
869,0,0,0,0,2,0,0,3,1,0,0,1,4,0,3,0,6,517.5849,361.91
870,0,0,0,2,3,1,0,0,0,0,0,4,0,0,2,0,5,390.635,364.38
871,3,0,0,0,3,0,0,0,2,0,0,3,2,0,3,0,6,376.3706,374.31
872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,692.5776,339.81
873,0,0,0,0,0,0,0,0,1,3,2,0,0,2,0,0,4,546.0681,356.44
874,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,523.8055,350.92
875,0,4,0,0,2,2,0,4,0,1,0,4,0,0,0,0,6,491.9193,365.65
876,0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,0,3,566.0964,352.0
877,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,554.8226,344.67
878,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,643.3173,341.67
879,4,0,4,0,0,1,0,0,0,1,0,0,1,0,0,3,6,395.3753,369.1
880,0,0,0,0,1,0,1,0,0,4,2,0,0,4,0,0,5,527.6471,358.08
881,4,0,0,0,0,0,1,0,0,3,0,1,4,0,0,0,5,439.427,367.81
882,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,567.0751,346.6
883,0,3,0,0,0,0,0,0,2,1,0,0,0,4,0,0,4,780.874,349.49
884,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,4,484.0128,376.57
885,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,603.6019,344.21
886,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,4,392.577,354.99
887,4,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,649.8912,358.11
888,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,717.7537,343.33
889,0,1,0,0,3,2,4,0,2,1,0,0,0,0,0,0,6,384.511,364.81
890,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,559.7055,345.3
891,4,0,0,3,0,2,0,4,0,4,0,1,0,0,0,0,6,481.6026,373.95
892,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,3,540.6596,353.92
893,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,589.5669,353.98
894,0,0,0,4,0,0,3,2,0,1,0,0,4,1,0,0,6,422.1474,357.58
895,2,0,2,0,0,2,0,2,0,1,0,0,0,1,0,0,6,543.3753,359.43
896,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,3,561.9377,350.5
897,0,0,0,0,4,4,0,0,0,3,0,0,3,2,0,0,5,367.9585,356.33
898,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,646.6411,344.3
899,0,4,1,0,0,0,0,2,3,0,0,0,0,0,2,1,6,673.2023,364.49
900,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,477.0352,348.15
901,0,2,0,0,3,3,0,0,1,0,0,0,0,0,0,1,5,473.6046,354.84
902,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,3,463.6199,354.29
903,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,3,5,556.1098,369.26
904,0,4,0,0,2,0,0,0,0,0,0,1,1,0,0,0,4,682.6022,354.46
905,0,0,0,2,0,0,2,4,0,0,2,0,0,2,1,0,6,525.9707,358.43
906,2,1,0,0,0,3,0,0,0,0,4,0,0,3,2,0,6,588.9424,359.62
907,0,3,0,0,2,0,0,4,0,0,0,0,2,0,0,1,5,451.1796,359.41
908,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,167.0483,366.71
909,0,0,0,0,4,0,0,2,3,3,0,0,0,0,0,0,4,400.7369,365.84
910,3,0,0,0,3,2,0,0,0,3,1,0,0,4,0,0,6,429.7546,364.84
911,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,487.8353,351.56
912,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599.4661,355.42
913,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,2,693.6549,348.5
914,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,3,4,424.9476,362.98
915,0,0,0,3,0,0,4,0,3,0,0,1,0,0,3,0,5,503.9393,361.15
916,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,720.6253,345.73
917,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,743.3433,342.18
918,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,3,585.481,347.72
919,3,0,0,0,0,0,0,0,0,3,0,0,4,0,2,1,5,456.0919,365.78
920,0,0,2,0,1,0,0,0,3,0,1,0,0,0,0,0,4,637.2551,349.05
921,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,591.2272,349.58
922,0,0,0,0,0,0,3,1,3,0,1,0,0,1,3,0,6,616.7772,361.18
923,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,705.9116,342.59
924,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,821.7948,349.96
925,0,3,0,0,0,2,0,1,3,0,0,2,0,0,0,2,6,474.037,369.89
926,4,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,4,461.8666,363.99
927,0,1,0,0,0,4,0,3,0,0,3,2,0,0,3,0,6,534.8553,362.79
928,3,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,4,410.0543,358.72
929,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,3,449.8541,351.42
930,0,1,0,0,0,4,2,0,3,2,0,0,0,0,1,0,6,311.2636,368.09
931,0,0,1,2,0,0,1,3,0,3,0,0,0,0,0,1,6,455.4691,353.47
932,0,0,0,1,4,0,0,0,4,0,4,0,0,0,4,0,5,411.1342,368.51
933,0,0,0,0,0,0,0,0,0,1,4,1,0,4,0,0,4,478.683,358.7
934,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,3,603.4095,359.0
935,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,630.3846,351.95
936,0,0,0,1,0,0,3,0,0,4,4,1,1,0,0,0,6,212.9943,370.79
937,0,0,0,0,0,0,4,0,1,0,4,0,2,0,0,0,4,442.2717,356.13
938,0,0,0,0,0,0,0,4,2,2,0,4,0,0,0,0,4,402.3247,368.83
939,0,0,0,0,0,0,0,0,0,0,2,0,1,2,4,0,4,733.1995,354.95
940,0,0,4,0,4,0,0,2,1,0,0,0,0,0,0,0,4,460.7012,367.64
941,0,4,0,0,0,0,3,4,0,4,0,1,2,0,0,0,6,492.5473,370.54
942,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,3,613.8408,352.32
943,0,0,0,4,0,0,0,2,0,0,2,0,1,0,0,0,4,538.343,351.63
944,0,4,0,0,0,0,0,4,0,1,1,0,3,0,0,0,5,565.2129,358.83
945,4,3,0,0,0,0,0,0,0,4,0,3,1,4,0,0,6,447.5731,383.32
946,0,1,1,3,0,0,0,1,0,0,0,0,2,0,4,0,6,596.0372,354.3
947,2,0,0,0,2,0,0,0,0,3,0,0,4,0,3,3,6,466.2353,372.85
