,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd
948,1,0,2,0,0,0,0,0,0,1,3,0,1,1,0,0,6,528.785,351.05
949,0,3,0,0,4,0,1,1,4,0,0,0,3,0,0,0,6,474.9813,366.05
950,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,4,4,582.645,362.74
951,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,3,583.3028,354.34
952,0,0,0,0,3,0,2,0,0,0,1,0,0,0,3,0,4,546.419,355.19
953,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,667.7917,351.94
954,4,0,0,1,0,2,0,0,0,0,3,0,2,0,2,0,6,533.4487,368.98
955,0,3,0,0,3,0,0,2,4,0,0,0,0,0,0,0,4,556.0587,366.72
956,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,3,601.9403,345.75
957,0,0,0,0,4,1,4,0,0,0,0,0,0,2,1,0,5,471.803,357.02
958,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,640.9779,354.47
959,0,0,0,0,0,0,1,0,2,3,4,0,0,2,0,0,5,332.3318,360.31
960,4,4,0,0,1,0,0,3,0,3,0,4,0,0,0,0,6,171.214,377.17
961,0,0,0,0,0,3,0,3,3,0,2,3,0,0,0,4,6,459.2141,383.15
962,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,561.2596,354.86
963,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,3,621.2251,347.22
964,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,573.8253,349.35
965,0,3,0,0,0,0,0,0,0,4,0,1,0,1,0,4,5,560.1445,366.8
966,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,669.1057,344.59
967,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,510.2321,348.93
968,1,4,0,0,0,4,0,0,0,4,0,0,2,0,4,0,6,565.4991,366.61
969,0,1,0,0,0,2,0,0,4,0,0,0,0,1,1,0,5,544.16,350.5
970,0,0,0,0,4,0,4,0,1,0,4,0,4,0,4,0,6,413.182,373.51
971,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,2,4,386.1444,359.8
972,0,0,0,3,3,4,4,0,0,2,0,0,0,0,4,0,6,152.8996,365.19
973,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,598.2863,349.82
974,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,4,430.223,349.85
975,1,0,0,0,4,0,0,0,0,0,4,3,4,0,0,0,5,112.1801,240.02
976,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,706.94,352.26
977,0,0,3,0,0,0,0,0,3,3,0,0,3,0,4,1,6,496.5556,367.79
978,0,0,0,0,3,0,3,0,0,2,0,0,0,0,4,2,5,561.2387,368.91
979,0,1,0,3,4,0,0,0,0,2,0,0,2,0,0,0,5,285.973,363.07
980,0,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,429.9146,364.62
981,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,722.3604,346.09
982,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,587.08,345.3
983,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,2,693.8378,351.16
984,0,0,0,0,0,4,4,0,0,2,4,0,0,0,3,0,5,429.5639,379.17
985,1,0,4,0,0,0,4,4,0,0,0,0,0,2,2,0,6,497.4571,364.18
986,0,0,0,4,0,0,0,2,4,0,0,0,1,0,3,0,5,492.9203,367.41
987,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,634.8486,346.6
988,2,3,0,2,0,0,0,0,0,0,2,0,1,0,0,2,6,527.8751,366.46
989,0,0,1,4,0,1,2,0,2,0,0,0,0,3,0,0,6,564.9525,359.45
990,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,495.4048,351.5
991,1,0,0,3,1,0,0,2,0,0,0,1,2,0,0,0,6,348.875,359.65
992,4,0,0,3,0,4,0,1,2,2,0,0,0,0,0,0,6,481.1335,373.16
993,0,0,3,4,0,0,0,0,3,0,0,1,0,3,2,0,6,609.174,358.65
994,1,0,0,4,0,1,0,0,4,3,0,0,0,0,0,0,5,333.1755,359.79
995,0,1,0,0,3,2,0,3,0,0,0,0,0,2,0,0,5,587.5676,353.97
996,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,568.9121,351.35
997,0,1,1,0,0,1,4,0,3,0,0,1,0,0,0,0,6,407.2993,357.59
998,0,0,3,0,0,0,0,0,2,1,3,0,1,0,3,0,6,704.0072,358.63
999,3,0,4,0,0,0,0,4,0,0,3,2,0,0,0,4,6,516.5674,379.9
1000,0,0,0,0,4,0,0,2,2,0,1,0,4,0,2,0,6,444.1837,371.06
1001,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,4,544.6525,354.26
1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,314.7397,367.79
1003,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,614.6289,347.72
1004,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,3,4,377.8492,361.87
1005,0,0,0,0,4,0,0,0,0,1,0,0,1,4,3,0,5,585.6368,354.11
1006,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,2,624.5475,352.46
1007,3,1,2,0,0,0,0,0,3,0,0,0,0,3,0,2,6,624.4845,365.15
1008,2,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,4,599.2599,354.0
1009,0,0,0,0,0,4,1,3,2,0,1,0,2,0,0,0,6,409.6231,371.1
1010,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,610.2683,345.1
1011,0,0,0,4,0,0,2,3,0,0,3,2,0,4,0,0,6,516.0019,361.94
1012,0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,744.7866,350.71
1013,0,4,1,0,0,4,0,0,0,0,0,1,0,0,0,4,5,675.2179,364.23
1014,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,3,625.545,345.61
1015,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,3,458.3647,352.16
1016,0,0,0,0,1,0,3,0,4,0,0,0,2,0,0,0,4,506.58,353.58
1017,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,560.7409,366.66
1018,0,0,0,2,0,0,0,0,0,0,0,2,0,2,4,0,4,645.2984,355.54
1019,0,0,0,2,0,0,3,2,1,0,0,4,0,2,0,0,6,440.4802,360.76
1020,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,2,5,560.1817,359.09
1021,0,1,0,0,0,0,2,1,0,0,0,2,0,0,2,0,5,588.4329,353.04
1022,4,1,0,0,1,0,0,0,3,0,0,0,0,0,3,3,6,568.2721,378.96
1023,0,0,0,0,0,1,0,3,4,0,2,0,0,1,0,1,6,392.5909,369.24
1024,4,0,0,0,4,4,0,0,3,3,0,0,0,0,1,0,6,363.2359,375.82
1025,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,520.6407,353.34
1026,4,0,0,0,0,4,3,4,0,2,0,0,0,0,0,0,5,462.7171,380.89
1027,1,0,0,4,0,0,0,0,3,3,0,2,0,0,4,0,6,383.3867,365.84
1028,2,2,4,0,0,0,0,0,0,0,0,0,4,0,4,4,6,359.5984,398.33
1029,0,0,1,4,0,0,3,2,0,0,0,0,0,0,0,1,5,405.41,352.7
1030,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,647.2256,344.33
1031,3,4,0,4,0,0,0,0,1,0,0,0,0,4,0,0,5,474.257,380.61
1032,1,0,0,4,1,0,2,0,0,0,0,3,0,0,0,1,6,207.6973,367.78
1033,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,718.5653,348.57
1034,0,4,0,2,0,0,4,0,1,4,0,0,0,2,0,0,6,557.7109,366.1
1035,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,602.0896,346.6
1036,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,3,644.8393,346.51
1037,0,0,0,0,1,0,4,1,1,0,0,2,0,0,2,0,6,525.84,354.55
1038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,678.2215,340.08
1039,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,3,4,500.815,360.65
1040,3,4,0,0,2,0,0,1,0,1,0,0,0,0,0,0,5,591.8043,365.79
1041,0,0,0,1,0,3,0,2,0,0,4,0,3,0,0,0,5,456.6327,359.59
1042,0,0,0,0,4,2,0,0,0,0,4,0,0,0,0,0,3,482.1659,354.33
1043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,509.1681,351.82
1044,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,5,462.4318,356.76
1045,0,0,0,2,0,0,0,0,0,0,4,1,0,4,0,0,4,624.1435,349.15
1046,0,3,0,0,0,4,0,1,1,0,4,0,0,0,4,0,6,601.4084,367.31
1047,2,2,0,0,4,0,3,0,0,0,0,0,1,0,1,0,6,353.8652,369.69
1048,0,0,0,0,0,0,2,4,0,0,2,0,2,0,0,0,4,504.8967,357.3
1049,0,0,1,0,0,0,0,4,0,0,0,0,3,2,0,0,4,615.7116,350.9
1050,2,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,461.2839,361.3
1051,0,0,0,1,2,4,1,0,0,0,0,3,0,0,0,3,6,224.6709,366.05
1052,0,0,4,4,0,0,0,0,4,0,0,0,0,3,0,0,4,650.7207,355.93
1053,0,0,0,4,0,0,0,0,0,0,1,4,0,0,1,0,4,419.3323,351.5
1054,0,0,0,3,0,0,0,3,0,4,4,0,0,0,0,0,4,222.8574,371.36
1055,1,2,2,0,0,0,0,3,0,0,4,0,0,0,0,0,5,517.089,357.5
1056,2,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,6,567.1048,349.16
1057,0,2,0,2,0,0,0,4,0,0,0,0,0,2,0,0,4,707.2441,352.43
1058,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,4,507.135,356.31
1059,0,4,1,0,4,0,0,3,1,0,0,0,0,0,0,0,5,605.021,363.06
1060,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,623.714,347.87
1061,1,0,0,3,1,1,0,1,0,4,0,0,0,0,0,0,6,287.0437,357.5
1062,0,0,0,0,1,1,2,0,0,0,3,0,0,0,0,0,4,552.3964,352.68
1063,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,2,4,556.3507,357.67
1064,4,0,0,0,0,0,0,4,0,0,0,2,0,0,3,2,5,507.153,375.53
1065,0,0,0,4,0,3,0,0,0,0,1,0,2,0,3,4,6,556.3932,372.81
1066,0,0,0,1,3,4,0,0,2,0,4,0,0,1,0,0,6,364.6606,360.66
1067,2,0,0,3,0,0,0,0,0,4,0,1,2,1,0,0,6,357.4282,362.01
1068,4,4,0,0,0,0,0,0,4,0,3,0,0,0,2,0,5,338.9226,377.11
1069,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,721.4312,347.49
1070,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,569.5948,348.55
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,732.4662,348.89
1072,0,4,2,0,0,0,0,0,2,1,3,0,0,2,0,0,6,710.1929,358.37
1073,3,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,4,192.6678,366.81
1074,0,0,0,0,0,0,1,3,0,0,2,1,4,0,0,0,5,449.2183,357.46
1075,0,0,0,0,0,4,0,0,4,0,3,0,0,2,0,0,4,529.3186,357.72
1076,0,0,3,0,0,0,0,1,4,0,1,0,0,0,0,0,4,599.9914,355.95
1077,1,0,0,0,0,2,0,0,2,0,2,0,0,1,0,4,6,483.6359,365.6
1078,0,0,0,0,3,4,0,0,0,3,0,2,0,0,1,0,5,429.9832,358.73
1079,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,568.2605,354.88
1080,3,0,0,0,1,1,0,2,0,2,0,1,0,0,0,0,6,519.3738,359.29
1081,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,3,477.0204,353.11
1082,0,2,0,0,1,0,0,0,0,0,0,0,3,2,0,3,5,494.0867,361.02
1083,0,0,3,3,0,0,1,3,0,0,0,3,2,0,0,0,6,370.48,358.98
1084,3,0,0,2,4,0,0,1,2,0,0,0,0,0,0,0,5,316.1081,372.71
1085,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,3,340.714,358.67
1086,0,1,4,0,0,1,0,0,0,4,0,2,0,0,0,0,5,537.0388,354.61
1087,4,4,2,0,0,0,0,2,1,0,0,1,0,0,0,0,6,175.7618,345.94
1088,0,0,0,0,0,0,0,1,0,1,4,0,0,2,2,0,5,501.4823,361.89
1089,4,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,4,532.9035,362.56
1090,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,740.6712,344.28
1091,0,0,0,4,0,2,0,0,1,0,0,3,0,0,0,0,4,424.0839,355.53
1092,3,2,0,1,0,0,3,0,0,0,0,0,3,0,0,0,5,287.3664,370.47
1093,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,3,566.9832,350.56
1094,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,536.491,353.57
1095,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,3,699.3222,345.95
1096,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,469.88,354.97
1097,0,1,0,1,2,0,1,0,0,0,0,0,0,4,0,1,6,514.979,352.43
1098,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,3,3,563.1563,360.79
1099,0,0,1,0,2,0,0,0,0,3,0,0,0,0,1,0,4,497.2182,348.01
1100,0,0,1,2,0,0,0,2,2,3,0,0,0,0,3,0,6,540.1505,365.04
1101,0,0,0,0,0,3,2,0,0,0,4,0,0,0,0,0,3,504.8115,357.91
1102,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,559.1595,352.52
1103,1,0,0,0,0,0,0,0,1,2,0,0,3,1,3,0,6,526.4815,354.49
1104,0,0,0,0,1,0,0,1,0,1,0,3,0,1,2,0,6,545.481,353.55
1105,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,2,443.7241,351.75
1106,0,1,4,4,0,0,0,0,2,1,0,1,0,0,0,0,6,445.8963,351.8
1107,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,585.3308,372.78
1108,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,640.1596,344.0
1109,0,0,3,1,3,1,0,0,0,1,4,0,0,0,0,0,6,441.6724,359.96
1110,0,0,0,0,0,4,3,2,0,0,2,0,0,3,0,0,5,359.9791,367.5
1111,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,130.9827,188.5
1112,0,0,0,0,3,0,3,0,0,2,0,4,0,3,2,0,6,480.9188,367.89
1113,0,2,0,0,0,0,3,2,0,0,0,1,0,0,0,0,4,622.4717,352.43
1114,1,0,1,4,0,4,0,0,3,0,0,0,0,0,0,0,5,349.4581,359.86
1115,2,0,1,0,0,0,0,2,0,0,0,0,1,3,0,1,6,554.1597,356.64
1116,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,673.2773,341.71
1117,1,0,4,0,0,1,0,0,0,0,0,0,4,3,3,0,6,568.181,358.0
1118,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,634.9959,348.3
1119,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,559.5166,350.83
1120,0,0,1,2,0,1,4,0,4,3,0,0,0,0,0,0,6,411.0433,366.09
1121,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,661.1572,345.72
1122,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,3,495.4614,355.89
1123,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,570.2848,349.31
1124,0,0,0,0,0,4,0,0,4,0,0,2,0,3,3,0,5,577.3048,363.31
1125,1,3,0,0,0,0,3,0,2,0,2,4,0,0,0,0,6,499.8798,365.01
1126,0,0,0,0,4,0,0,0,0,0,0,2,0,0,3,0,3,576.4113,354.33
1127,0,0,0,0,0,0,0,3,0,2,0,0,0,2,0,0,3,617.7377,351.09
1128,0,0,0,2,3,0,2,0,0,0,0,1,2,0,0,0,5,370.3133,363.32
1129,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,0,5,581.4477,356.58
1130,0,0,3,1,0,0,1,2,4,0,0,0,1,0,0,0,6,549.2024,361.01
1131,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,599.3884,353.84
1132,0,0,0,3,0,3,1,3,0,0,0,3,0,2,0,0,6,465.2052,361.84
1133,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,701.2526,343.89
1134,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,2,4,104.1115,325.17
1135,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,3,594.8887,350.58
1136,0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,3,618.9536,354.82
1137,0,1,0,0,0,0,0,0,4,0,3,0,1,0,2,0,5,596.1268,357.45
1138,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,3,4,458.8473,362.47
1139,0,0,3,0,0,4,0,0,2,0,0,1,0,0,0,0,4,607.1056,352.15
1140,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,3,442.1393,353.75
1141,0,0,0,0,0,0,0,1,1,1,2,0,0,0,3,0,5,655.0006,359.89
1142,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,2,662.4751,348.33
1143,2,1,0,0,0,0,0,0,0,0,0,3,0,3,4,0,5,634.668,356.43
1144,2,2,0,0,3,4,0,0,0,0,3,0,1,0,0,0,6,432.2139,370.06
1145,0,2,0,0,2,0,0,0,0,0,0,0,0,4,4,0,4,741.8045,354.8
1146,0,2,0,2,0,0,0,3,0,0,2,0,0,4,0,3,6,580.806,367.21
1147,2,0,0,0,2,1,0,0,0,4,4,0,0,0,2,0,6,251.3919,372.21
1148,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,3,508.0905,351.68
1149,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,556.5243,349.13
1150,0,1,1,0,0,0,4,0,0,0,1,0,4,3,0,0,6,537.6314,351.35
1151,0,0,3,0,0,0,0,2,0,0,3,3,0,0,0,0,4,573.2696,353.4
1152,0,0,0,0,3,0,0,0,0,4,2,0,0,0,3,4,5,467.619,385.01
1153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,652.0611,354.8
1154,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,646.9415,346.03
1155,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,599.9807,342.94
1156,1,0,0,0,0,2,4,1,0,0,0,0,0,2,0,4,6,385.8901,374.28
1157,2,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,610.4124,362.72
1158,0,0,2,0,3,0,0,1,0,1,0,0,0,0,2,3,6,524.0996,365.14
1159,0,0,3,0,0,0,4,1,0,1,0,2,0,0,0,2,6,370.3484,361.65
1160,0,3,0,0,1,0,0,1,0,4,0,0,0,0,0,0,4,618.5064,351.42
1161,3,0,0,0,4,2,0,4,0,0,0,0,3,0,0,2,6,397.6859,374.04
1162,0,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,4,615.1643,350.91
1163,0,1,0,0,0,0,0,0,0,0,1,4,0,0,4,0,4,609.3391,349.5
1164,0,0,0,0,0,0,3,2,0,4,1,4,0,1,0,0,6,396.8884,367.7
1165,0,0,0,0,1,0,0,0,0,4,3,0,0,1,4,0,5,500.9004,369.05
1166,0,0,0,0,1,4,4,2,0,0,0,4,0,0,0,0,5,164.8608,362.21
1167,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,757.5211,345.92
1168,3,1,1,0,2,0,2,0,0,1,0,0,0,0,0,0,6,404.6522,364.49
1169,0,3,0,0,0,1,0,0,4,0,1,0,0,4,0,2,6,512.0752,364.6
1170,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,551.2795,349.94
1171,1,0,4,1,0,0,0,0,0,2,3,0,0,0,0,4,6,524.275,372.35
1172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,723.008,347.26
1173,4,0,0,0,3,0,1,0,0,4,0,2,4,0,0,0,6,176.3157,384.33
1174,0,0,0,0,2,0,1,0,1,0,0,0,0,3,0,0,4,588.6559,348.85
1175,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,513.075,345.16
1176,1,0,4,0,0,0,1,4,0,0,0,0,0,1,1,0,6,570.2101,351.19
1177,0,0,0,0,0,0,0,1,1,4,0,0,3,0,0,4,5,434.0369,368.69
1178,4,0,0,0,0,4,0,2,0,0,0,0,4,0,4,0,5,464.7928,370.9
1179,0,0,4,3,0,1,0,0,2,3,0,0,4,0,0,0,6,514.0828,360.82
1180,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,765.0555,343.91
1181,3,1,0,2,0,0,3,0,2,0,0,0,2,0,0,0,6,349.7772,369.15
1182,0,3,0,0,1,2,0,1,0,0,0,3,0,0,2,0,6,707.9656,355.95
